sgetrf_nopiv	2	2359296	c5fba424	93.527816000
strsm	2	4718592	5f1ae26e	63.653084000
sgemm	0	7077888	19cb29ef	63.643616000
sgemm	6	7077888	19cb29ef	60.771769000
sgemm	4	7077888	19cb29ef	63.655211000
sgemm	3	7077888	19cb29ef	71.305169000
sgemm	7	7077888	19cb29ef	7.673301000
sgemm	4	7077888	19cb29ef	22.418457000
sgemm	3	7077888	19cb29ef	77.870152000
sgemm	6	7077888	19cb29ef	85.455901000
sgemm	4	7077888	19cb29ef	63.087529000
strsm	1	4718592	5f1ae26e	85.532344000
sgemm	7	7077888	19cb29ef	77.862316000
strsm	2	4718592	5f1ae26e	85.475699000
sgemm	0	7077888	19cb29ef	80.230078000
sgemm	4	7077888	19cb29ef	7.600860000
sgemm	4	7077888	19cb29ef	34.891862000
sgemm	3	7077888	19cb29ef	42.485762000
sgemm	2	7077888	19cb29ef	42.433220000
sgemm	7	7077888	19cb29ef	74.116593000
sgemm	1	7077888	19cb29ef	74.065001000
sgemm	6	7077888	19cb29ef	74.026391000
strsm	2	4718592	5f1ae26e	22.330491000
sgemm	3	7077888	19cb29ef	31.607623000
sgemm	7	7077888	19cb29ef	66.226346000
sgemm	1	7077888	19cb29ef	66.201505000
sgemm	6	7077888	19cb29ef	66.153012000
sgemm	0	7077888	19cb29ef	138.831484000
sgemm	3	7077888	19cb29ef	66.213635000
sgemm	4	7077888	19cb29ef	97.843432000
sgemm	7	7077888	19cb29ef	57.231062000
strsm	2	4718592	5f1ae26e	123.431480000
sgemm	0	7077888	19cb29ef	48.325860000
sgemm	1	7077888	19cb29ef	57.236731000
sgemm	4	7077888	19cb29ef	57.239995000
sgemm	3	7077888	19cb29ef	57.229591000
sgemm	6	7077888	19cb29ef	58.191997000
sgemm	1	7077888	19cb29ef	27.811039000
sgemm	0	7077888	19cb29ef	27.809556000
sgemm	2	7077888	19cb29ef	108.296959000
strsm	7	4718592	5f1ae26e	115.774645000
sgemm	6	7077888	19cb29ef	114.844222000
sgemm	1	7077888	19cb29ef	103.597039000
sgemm	4	7077888	19cb29ef	122.133401000
sgemm	6	7077888	19cb29ef	15.632433000
strsm	3	4718592	5f1ae26e	131.415875000
sgemm	0	7077888	19cb29ef	103.606128000
sgemm	2	7077888	19cb29ef	23.051622000
strsm	4	4718592	5f1ae26e	41.717553000
strsm	2	4718592	5f1ae26e	41.719804000
sgemm	7	7077888	19cb29ef	57.333892000
sgemm	1	7077888	19cb29ef	41.722340000
sgemm	3	7077888	19cb29ef	41.686605000
sgemm	6	7077888	19cb29ef	29.566368000
sgemm	0	7077888	19cb29ef	42.635882000
sgemm	3	7077888	19cb29ef	8.154251000
sgemm	7	7077888	19cb29ef	75.043297000
sgemm	6	7077888	19cb29ef	75.803118000
sgemm	4	7077888	19cb29ef	75.771382000
sgemm	1	7077888	19cb29ef	75.816744000
sgemm	2	7077888	19cb29ef	75.722472000
sgemm	0	7077888	19cb29ef	74.922677000
sgemm	3	7077888	19cb29ef	76.675246000
sgemm	0	7077888	19cb29ef	55.758818000
sgemm	3	7077888	19cb29ef	46.750055000
sgemm	6	7077888	19cb29ef	55.739672000
sgemm	1	7077888	19cb29ef	55.755743000
sgemm	7	7077888	19cb29ef	55.766357000
sgemm	4	7077888	19cb29ef	77.403875000
sgemm	2	7077888	19cb29ef	77.689337000
sgemm	7	7077888	19cb29ef	21.902268000
sgemm	3	7077888	19cb29ef	69.045877000
sgemm	0	7077888	19cb29ef	69.341735000
strsm	2	4718592	5f1ae26e	47.430290000
sgemm	4	7077888	19cb29ef	47.445408000
sgemm	6	7077888	19cb29ef	69.433163000
sgemm	1	7077888	19cb29ef	69.957413000
sgemm	3	7077888	19cb29ef	65.843854000
sgemm	4	7077888	19cb29ef	65.843871000
sgemm	6	7077888	19cb29ef	65.764138000
sgemm	1	7077888	19cb29ef	96.832167000
sgemm	7	7077888	19cb29ef	144.895397000
strsm	2	4718592	5f1ae26e	114.835377000
sgemm	0	7077888	19cb29ef	122.490142000
sgemm	6	7077888	19cb29ef	64.838815000
sgemm	3	7077888	19cb29ef	72.673642000
sgemm	6	7077888	19cb29ef	7.803451000
sgemm	0	7077888	19cb29ef	16.015257000
sgemm	1	7077888	19cb29ef	41.073494000
sgemm	2	7077888	19cb29ef	23.561322000
sgemm	7	7077888	19cb29ef	41.091067000
sgemm	1	7077888	19cb29ef	52.321773000
sgemm	3	7077888	19cb29ef	49.477543000
sgemm	2	7077888	19cb29ef	52.307619000
sgemm	0	7077888	19cb29ef	52.328664000
sgemm	4	7077888	19cb29ef	125.027872000
sgemm	7	7077888	19cb29ef	52.335180000
sgemm	7	7077888	19cb29ef	35.063394000
sgemm	0	7077888	19cb29ef	35.040371000
strsm	6	4718592	5f1ae26e	87.406045000
sgemm	4	7077888	19cb29ef	35.071882000
sgemm	3	7077888	19cb29ef	35.074339000
strsm	2	4718592	5f1ae26e	35.139277000
sgemm	2	7077888	19cb29ef	64.272924000
sgemm	1	7077888	19cb29ef	96.861495000
sgemm	3	7077888	19cb29ef	64.382844000
sgemm	4	7077888	19cb29ef	64.403887000
sgemm	7	7077888	19cb29ef	64.411720000
sgemm	0	7077888	19cb29ef	64.393999000
sgemm	6	7077888	19cb29ef	64.378736000
sgemm	3	7077888	19cb29ef	66.500906000
sgemm	2	7077888	19cb29ef	66.477792000
sgemm	0	7077888	19cb29ef	66.500936000
sgemm	1	7077888	19cb29ef	66.499180000
sgemm	7	7077888	19cb29ef	65.741070000
sgemm	6	7077888	19cb29ef	66.517541000
sgemm	4	7077888	19cb29ef	68.073966000
sgemm	1	7077888	19cb29ef	76.355774000
sgemm	0	7077888	19cb29ef	76.371704000
sgemm	6	7077888	19cb29ef	76.367266000
sgemm	3	7077888	19cb29ef	76.350725000
strsm	2	4718592	5f1ae26e	75.934665000
strsm	4	4718592	5f1ae26e	74.802180000
sgemm	0	7077888	19cb29ef	66.863370000
sgemm	7	7077888	19cb29ef	143.325759000
sgemm	6	7077888	19cb29ef	66.832734000
sgemm	1	7077888	19cb29ef	66.901859000
sgemm	3	7077888	19cb29ef	97.140004000
sgemm	0	7077888	19cb29ef	30.182559000
sgemm	2	7077888	19cb29ef	97.060934000
sgemm	6	7077888	19cb29ef	56.459892000
sgemm	4	7077888	19cb29ef	131.258570000
sgemm	3	7077888	19cb29ef	34.145366000
sgemm	1	7077888	19cb29ef	64.341896000
sgemm	6	7077888	19cb29ef	7.887848000
sgemm	0	7077888	19cb29ef	72.230635000
sgemm	7	7077888	19cb29ef	102.454715000
sgemm	6	7077888	19cb29ef	52.630528000
sgemm	3	7077888	19cb29ef	61.739630000
sgemm	2	7077888	19cb29ef	95.904075000
sgemm	1	7077888	19cb29ef	54.183883000
sgemm	4	7077888	19cb29ef	61.757989000
sgemm	0	7077888	19cb29ef	23.666966000
sgemm	6	7077888	19cb29ef	9.916981000
sgemm	7	7077888	19cb29ef	30.747714000
sgemm	3	7077888	19cb29ef	80.191555000
sgemm	6	7077888	19cb29ef	79.379352000
sgemm	4	7077888	19cb29ef	73.252295000
sgemm	1	7077888	19cb29ef	80.188978000
sgemm	2	7077888	19cb29ef	80.199917000
sgemm	0	7077888	19cb29ef	80.211640000
sgemm	7	7077888	19cb29ef	74.500377000
sgemm	3	7077888	19cb29ef	26.820086000
sgemm	2	7077888	19cb29ef	26.820241000
sgemm	0	7077888	19cb29ef	26.815014000
sgemm	7	7077888	19cb29ef	92.753896000
sgemm	0	7077888	19cb29ef	67.280029000
strsm	1	4718592	5f1ae26e	94.109441000
sgemm	6	7077888	19cb29ef	94.109153000
strsm	2	4718592	5f1ae26e	67.291640000
sgemm	4	7077888	19cb29ef	85.437552000
sgemm	3	7077888	19cb29ef	67.308448000
sgemm	4	7077888	19cb29ef	15.144246000
sgemm	6	7077888	19cb29ef	15.144325000
sgemm	0	7077888	19cb29ef	75.046440000
strsm	2	4718592	5f1ae26e	67.282077000
sgemm	1	7077888	19cb29ef	76.453192000
sgemm	7	7077888	19cb29ef	76.525863000
sgemm	4	7077888	19cb29ef	86.449023000
sgemm	7	7077888	19cb29ef	35.343267000
strsm	1	4718592	5f1ae26e	35.338913000
sgemm	0	7077888	19cb29ef	35.344034000
sgemm	2	7077888	19cb29ef	35.233735000
sgemm	6	7077888	19cb29ef	96.760727000
sgemm	4	7077888	19cb29ef	10.298743000
sgemm	3	7077888	19cb29ef	113.381371000
sgemm	7	7077888	19cb29ef	21.667291000
sgemm	4	7077888	19cb29ef	22.300537000
sgemm	4	7077888	19cb29ef	71.721668000
sgemm	1	7077888	19cb29ef	94.019790000
sgemm	3	7077888	19cb29ef	92.576177000
sgemm	2	7077888	19cb29ef	94.024640000
sgemm	7	7077888	19cb29ef	72.370176000
sgemm	0	7077888	19cb29ef	91.123646000
sgemm	0	7077888	19cb29ef	41.527262000
sgemm	3	7077888	19cb29ef	46.954644000
sgemm	6	7077888	19cb29ef	141.032100000
sgemm	1	7077888	19cb29ef	46.969275000
sgemm	4	7077888	19cb29ef	46.982450000
sgemm	2	7077888	19cb29ef	61.796198000
sgemm	7	7077888	19cb29ef	60.410086000
sgemm	1	7077888	19cb29ef	14.809408000
sgemm	0	7077888	19cb29ef	37.731919000
sgemm	6	7077888	19cb29ef	37.752475000
sgemm	3	7077888	19cb29ef	37.752292000
sgemm	7	7077888	19cb29ef	22.946095000
sgemm	2	7077888	19cb29ef	63.280328000
sgemm	3	7077888	19cb29ef	40.314414000
sgemm	1	7077888	19cb29ef	63.274108000
sgemm	6	7077888	19cb29ef	40.337351000
sgemm	7	7077888	19cb29ef	40.333997000
sgemm	7	7077888	19cb29ef	59.319039000
sgemm	2	7077888	19cb29ef	59.301342000
sgemm	1	7077888	19cb29ef	59.319591000
sgemm	0	7077888	19cb29ef	99.679394000
sgemm	4	7077888	19cb29ef	137.479391000
sgemm	3	7077888	19cb29ef	59.332233000
sgemm	6	7077888	19cb29ef	65.417122000
sgemm	2	7077888	19cb29ef	44.798279000
sgemm	3	7077888	19cb29ef	44.786687000
sgemm	1	7077888	19cb29ef	44.799815000
sgemm	6	7077888	19cb29ef	85.676248000
sgemm	3	7077888	19cb29ef	46.901886000
sgemm	4	7077888	19cb29ef	91.754638000
sgemm	1	7077888	19cb29ef	46.933645000
sgemm	0	7077888	19cb29ef	91.751300000
sgemm	7	7077888	19cb29ef	91.755278000
sgemm	2	7077888	19cb29ef	56.191616000
sgemm	7	7077888	19cb29ef	71.375293000
sgemm	6	7077888	19cb29ef	71.376593000
sgemm	0	7077888	19cb29ef	71.374596000
sgemm	1	7077888	19cb29ef	71.383566000
sgemm	3	7077888	19cb29ef	71.359625000
sgemm	2	7077888	19cb29ef	62.146592000
strsm	3	4718592	5f1ae26e	42.385149000
sgemm	1	7077888	19cb29ef	42.407199000
sgemm	4	7077888	19cb29ef	113.782045000
strsm	2	4718592	5f1ae26e	42.402581000
strsm	6	4718592	5f1ae26e	42.398642000
sgemm	0	7077888	19cb29ef	42.417843000
strsm	7	4718592	5f1ae26e	50.485360000
sgemm	4	7077888	19cb29ef	8.034977000
sgemm	1	7077888	19cb29ef	17.092930000
sgemm	3	7077888	19cb29ef	31.820895000
sgemm	7	7077888	19cb29ef	88.950952000
sgemm	6	7077888	19cb29ef	96.792133000
sgemm	0	7077888	19cb29ef	96.220489000
sgemm	1	7077888	19cb29ef	79.933371000
sgemm	3	7077888	19cb29ef	65.149525000
sgemm	3	7077888	19cb29ef	39.761512000
sgemm	4	7077888	19cb29ef	128.789791000
sgemm	2	7077888	19cb29ef	136.680443000
sgemm	6	7077888	19cb29ef	39.769401000
strsm	7	4718592	5f1ae26e	39.766801000
sgemm	2	7077888	19cb29ef	45.306102000
sgemm	7	7077888	19cb29ef	44.882018000
sgemm	1	7077888	19cb29ef	85.135219000
sgemm	0	7077888	19cb29ef	85.136910000
strsm	1	4718592	5f1ae26e	24.623748000
sgemm	6	7077888	19cb29ef	69.994751000
sgemm	3	7077888	19cb29ef	69.994890000
sgemm	4	7077888	19cb29ef	69.994679000
strsm	2	4718592	5f1ae26e	24.651609000
strsm	0	4718592	5f1ae26e	24.637564000
sgemm	7	7077888	19cb29ef	92.791135000
sgemm	0	7077888	19cb29ef	68.066890000
sgemm	6	7077888	19cb29ef	67.990144000
sgemm	1	7077888	19cb29ef	68.069856000
sgemm	3	7077888	19cb29ef	68.149508000
sgemm	2	7077888	19cb29ef	73.412103000
sgemm	7	7077888	19cb29ef	54.619195000
sgemm	2	7077888	19cb29ef	49.229046000
sgemm	4	7077888	19cb29ef	122.704624000
sgemm	3	7077888	19cb29ef	54.625205000
strsm	0	4718592	5f1ae26e	92.984654000
sgemm	7	7077888	19cb29ef	38.341571000
sgemm	6	7077888	19cb29ef	93.019741000
sgemm	1	7077888	19cb29ef	93.017835000
sgemm	4	7077888	19cb29ef	38.382628000
sgemm	4	7077888	19cb29ef	45.716807000
sgemm	2	7077888	19cb29ef	84.110491000
sgemm	3	7077888	19cb29ef	84.110577000
sgemm	6	7077888	19cb29ef	45.742378000
sgemm	1	7077888	19cb29ef	68.049483000
sgemm	7	7077888	19cb29ef	83.844692000
sgemm	6	7077888	19cb29ef	38.073600000
sgemm	4	7077888	19cb29ef	38.089607000
sgemm	0	7077888	19cb29ef	112.115730000
sgemm	1	7077888	19cb29ef	44.031354000
sgemm	6	7077888	19cb29ef	28.243090000
sgemm	3	7077888	19cb29ef	66.349513000
sgemm	7	7077888	19cb29ef	28.248557000
sgemm	2	7077888	19cb29ef	66.367955000
sgemm	4	7077888	19cb29ef	37.348667000
sgemm	4	7077888	19cb29ef	20.736812000
sgemm	3	7077888	19cb29ef	29.074801000
sgemm	7	7077888	19cb29ef	29.860701000
sgemm	0	7077888	19cb29ef	29.878941000
sgemm	0	7077888	19cb29ef	47.988897000
sgemm	1	7077888	19cb29ef	77.934089000
sgemm	6	7077888	19cb29ef	77.910731000
sgemm	7	7077888	19cb29ef	48.059216000
sgemm	2	7077888	19cb29ef	132.378180000
sgemm	4	7077888	19cb29ef	110.037001000
sgemm	7	7077888	19cb29ef	61.932574000
sgemm	3	7077888	19cb29ef	132.122511000
sgemm	1	7077888	19cb29ef	84.094605000
sgemm	4	7077888	19cb29ef	43.343226000
sgemm	3	7077888	19cb29ef	21.242321000
sgemm	2	7077888	19cb29ef	50.866935000
sgemm	7	7077888	19cb29ef	43.336777000
sgemm	6	7077888	19cb29ef	104.413867000
sgemm	0	7077888	19cb29ef	166.065219000
sgemm	4	7077888	19cb29ef	62.299301000
sgemm	7	7077888	19cb29ef	61.403016000
sgemm	2	7077888	19cb29ef	62.277629000
sgemm	1	7077888	19cb29ef	83.518573000
sgemm	3	7077888	19cb29ef	62.326257000
sgemm	7	7077888	19cb29ef	84.556917000
sgemm	1	7077888	19cb29ef	84.557855000
sgemm	2	7077888	19cb29ef	84.557680000
sgemm	0	7077888	19cb29ef	84.724627000
sgemm	6	7077888	19cb29ef	146.878896000
sgemm	4	7077888	19cb29ef	84.582928000
sgemm	3	7077888	19cb29ef	84.574724000
sgemm	3	7077888	19cb29ef	76.849685000
sgemm	6	7077888	19cb29ef	76.871109000
sgemm	0	7077888	19cb29ef	76.852767000
sgemm	1	7077888	19cb29ef	76.871188000
sgemm	7	7077888	19cb29ef	76.880642000
sgemm	2	7077888	19cb29ef	76.865420000
sgemm	4	7077888	19cb29ef	77.954605000
sgemm	2	7077888	19cb29ef	30.500278000
sgemm	7	7077888	19cb29ef	30.500426000
sgemm	4	7077888	19cb29ef	29.426741000
sgemm	3	7077888	19cb29ef	55.634352000
sgemm	1	7077888	19cb29ef	57.672897000
sgemm	4	7077888	19cb29ef	88.950309000
sgemm	4	7077888	19cb29ef	7.698421000
sgemm	7	7077888	19cb29ef	96.673808000
sgemm	6	7077888	19cb29ef	122.089008000
sgemm	1	7077888	19cb29ef	69.514919000
sgemm	2	7077888	19cb29ef	96.675188000
sgemm	0	7077888	19cb29ef	127.213534000
sgemm	3	7077888	19cb29ef	70.781961000
sgemm	3	7077888	19cb29ef	47.694499000
sgemm	1	7077888	19cb29ef	47.699958000
strsm	2	4718592	5f1ae26e	47.700610000
sgemm	0	7077888	19cb29ef	48.435949000
sgemm	7	7077888	19cb29ef	72.040857000
sgemm	0	7077888	19cb29ef	23.607918000
sgemm	6	7077888	19cb29ef	94.823315000
sgemm	7	7077888	19cb29ef	26.519951000
sgemm	3	7077888	19cb29ef	97.455242000
sgemm	1	7077888	19cb29ef	97.455269000
sgemm	0	7077888	19cb29ef	72.034494000
sgemm	7	7077888	19cb29ef	46.589954000
sgemm	4	7077888	19cb29ef	146.271355000
sgemm	6	7077888	19cb29ef	57.366956000
sgemm	7	7077888	19cb29ef	23.496067000
sgemm	7	7077888	19cb29ef	55.366860000
sgemm	1	7077888	19cb29ef	78.907219000
strsm	2	4718592	5f1ae26e	176.285330000
sgemm	0	7077888	19cb29ef	78.906875000
sgemm	6	7077888	19cb29ef	68.899766000
sgemm	3	7077888	19cb29ef	79.205383000
sgemm	4	7077888	19cb29ef	92.690925000
sgemm	7	7077888	19cb29ef	14.857873000
sgemm	0	7077888	19cb29ef	14.897687000
sgemm	0	7077888	19cb29ef	24.247938000
sgemm	2	7077888	19cb29ef	39.005814000
sgemm	6	7077888	19cb29ef	39.000347000
sgemm	7	7077888	19cb29ef	37.025540000
sgemm	0	7077888	19cb29ef	24.961570000
sgemm	1	7077888	19cb29ef	134.096317000
sgemm	0	7077888	19cb29ef	70.586062000
sgemm	3	7077888	19cb29ef	134.463068000
sgemm	6	7077888	19cb29ef	95.569265000
sgemm	4	7077888	19cb29ef	119.885155000
sgemm	6	7077888	19cb29ef	56.984332000
sgemm	0	7077888	19cb29ef	56.983006000
sgemm	1	7077888	19cb29ef	57.626275000
sgemm	3	7077888	19cb29ef	56.981756000
sgemm	7	7077888	19cb29ef	139.824199000
sgemm	4	7077888	19cb29ef	56.975162000
sgemm	2	7077888	19cb29ef	152.573233000
sgemm	1	7077888	19cb29ef	65.884259000
sgemm	3	7077888	19cb29ef	65.864430000
sgemm	4	7077888	19cb29ef	65.885439000
sgemm	6	7077888	19cb29ef	65.858521000
sgemm	7	7077888	19cb29ef	65.898124000
sgemm	2	7077888	19cb29ef	65.902260000
sgemm	2	7077888	19cb29ef	44.166616000
sgemm	3	7077888	19cb29ef	44.149657000
sgemm	1	7077888	19cb29ef	44.173881000
sgemm	4	7077888	19cb29ef	44.174146000
sgemm	0	7077888	19cb29ef	109.814670000
sgemm	7	7077888	19cb29ef	45.670066000
sgemm	0	7077888	19cb29ef	32.805406000
sgemm	2	7077888	19cb29ef	37.823817000
sgemm	3	7077888	19cb29ef	37.823946000
sgemm	4	7077888	19cb29ef	37.831985000
sgemm	6	7077888	19cb29ef	82.040771000
sgemm	1	7077888	19cb29ef	49.158369000
sgemm	0	7077888	19cb29ef	49.193677000
sgemm	7	7077888	19cb29ef	85.574528000
sgemm	4	7077888	19cb29ef	49.249489000
sgemm	2	7077888	19cb29ef	50.306955000
sgemm	1	7077888	19cb29ef	49.683732000
sgemm	4	7077888	19cb29ef	43.834809000
sgemm	2	7077888	19cb29ef	42.774241000
sgemm	2	7077888	19cb29ef	45.811460000
sgemm	7	7077888	19cb29ef	89.693669000
sgemm	4	7077888	19cb29ef	45.816199000
sgemm	1	7077888	19cb29ef	77.892026000
sgemm	3	7077888	19cb29ef	138.944450000
sgemm	0	7077888	19cb29ef	117.875957000
sgemm	2	7077888	19cb29ef	28.382928000
sgemm	1	7077888	19cb29ef	28.383206000
sgemm	6	7077888	19cb29ef	167.329592000
sgemm	7	7077888	19cb29ef	29.090320000
sgemm	0	7077888	19cb29ef	37.637178000
sgemm	2	7077888	19cb29ef	37.398930000
sgemm	4	7077888	19cb29ef	65.852310000
sgemm	1	7077888	19cb29ef	37.559407000
sgemm	7	7077888	19cb29ef	47.438540000
strsm	4	4718592	5f1ae26e	93.816809000
strsm	2	4718592	5f1ae26e	93.829436000
sgemm	7	7077888	19cb29ef	83.070676000
sgemm	1	7077888	19cb29ef	93.717744000
sgemm	0	7077888	19cb29ef	115.706590000
sgemm	1	7077888	19cb29ef	22.165578000
sgemm	6	7077888	19cb29ef	153.482101000
sgemm	3	7077888	19cb29ef	181.884528000
sgemm	7	7077888	19cb29ef	22.207934000
sgemm	2	7077888	19cb29ef	22.842661000
sgemm	4	7077888	19cb29ef	61.097465000
sgemm	1	7077888	19cb29ef	38.983135000
sgemm	3	7077888	19cb29ef	82.865347000
sgemm	2	7077888	19cb29ef	82.060679000
strsm	4	4718592	5f1ae26e	43.855341000
sgemm	1	7077888	19cb29ef	43.861611000
sgemm	6	7077888	19cb29ef	82.878602000
sgemm	7	7077888	19cb29ef	82.864790000
sgemm	6	7077888	19cb29ef	15.551039000
sgemm	4	7077888	19cb29ef	15.548600000
strsm	0	4718592	5f1ae26e	123.098136000
sgemm	2	7077888	19cb29ef	39.140432000
sgemm	1	7077888	19cb29ef	40.842045000
sgemm	6	7077888	19cb29ef	60.692626000
sgemm	7	7077888	19cb29ef	76.272095000
sgemm	4	7077888	19cb29ef	61.777370000
sgemm	1	7077888	19cb29ef	46.706948000
sgemm	1	7077888	19cb29ef	55.424380000
sgemm	7	7077888	19cb29ef	66.719132000
sgemm	6	7077888	19cb29ef	66.718823000
sgemm	0	7077888	19cb29ef	103.110985000
sgemm	4	7077888	19cb29ef	65.646671000
sgemm	3	7077888	19cb29ef	143.019614000
sgemm	7	7077888	19cb29ef	40.015215000
sgemm	0	7077888	19cb29ef	40.012146000
sgemm	2	7077888	19cb29ef	143.180856000
strsm	1	4718592	5f1ae26e	40.041554000
sgemm	4	7077888	19cb29ef	40.045114000
sgemm	3	7077888	19cb29ef	46.833102000
sgemm	7	7077888	19cb29ef	12.365976000
strsm	6	4718592	5f1ae26e	52.428247000
strsm	2	4718592	5f1ae26e	12.410545000
sgemm	4	7077888	19cb29ef	25.773732000
sgemm	7	7077888	19cb29ef	77.787155000
sgemm	0	7077888	19cb29ef	90.146633000
sgemm	1	7077888	19cb29ef	90.073076000
sgemm	2	7077888	19cb29ef	77.627809000
sgemm	3	7077888	19cb29ef	83.377613000
sgemm	6	7077888	19cb29ef	77.802207000
sgemm	0	7077888	19cb29ef	20.363972000
strsm	1	4718592	5f1ae26e	20.365256000
sgemm	4	7077888	19cb29ef	84.788334000
sgemm	6	7077888	19cb29ef	20.608285000
sgemm	3	7077888	19cb29ef	86.093634000
sgemm	6	7077888	19cb29ef	65.448197000
sgemm	1	7077888	19cb29ef	65.694264000
sgemm	0	7077888	19cb29ef	65.703195000
sgemm	2	7077888	19cb29ef	86.101426000
sgemm	7	7077888	19cb29ef	86.084423000
sgemm	4	7077888	19cb29ef	65.918008000
sgemm	7	7077888	19cb29ef	42.046450000
sgemm	1	7077888	19cb29ef	42.048936000
sgemm	6	7077888	19cb29ef	42.027090000
sgemm	3	7077888	19cb29ef	39.215598000
sgemm	2	7077888	19cb29ef	42.058290000
sgemm	0	7077888	19cb29ef	95.892473000
sgemm	2	7077888	19cb29ef	53.436426000
sgemm	3	7077888	19cb29ef	53.817398000
sgemm	1	7077888	19cb29ef	53.802535000
sgemm	6	7077888	19cb29ef	53.822525000
sgemm	7	7077888	19cb29ef	53.823076000
sgemm	4	7077888	19cb29ef	98.613784000
sgemm	6	7077888	19cb29ef	17.289724000
sgemm	0	7077888	19cb29ef	17.945786000
sgemm	4	7077888	19cb29ef	68.559232000
sgemm	7	7077888	19cb29ef	71.475690000
sgemm	2	7077888	19cb29ef	70.044273000
sgemm	1	7077888	19cb29ef	71.485876000
sgemm	3	7077888	19cb29ef	71.471227000
sgemm	0	7077888	19cb29ef	53.990135000
sgemm	1	7077888	19cb29ef	29.568597000
sgemm	2	7077888	19cb29ef	29.569713000
sgemm	6	7077888	19cb29ef	83.777936000
sgemm	3	7077888	19cb29ef	30.328517000
sgemm	0	7077888	19cb29ef	92.359035000
sgemm	0	7077888	19cb29ef	7.643856000
sgemm	3	7077888	19cb29ef	70.130034000
sgemm	2	7077888	19cb29ef	70.844707000
sgemm	1	7077888	19cb29ef	70.843823000
sgemm	6	7077888	19cb29ef	70.879522000
sgemm	7	7077888	19cb29ef	100.473822000
sgemm	0	7077888	19cb29ef	64.814952000
sgemm	7	7077888	19cb29ef	64.802253000
sgemm	6	7077888	19cb29ef	64.814066000
sgemm	1	7077888	19cb29ef	64.812415000
sgemm	4	7077888	19cb29ef	165.318612000
sgemm	3	7077888	19cb29ef	64.798506000
strsm	2	4718592	5f1ae26e	55.658177000
sgemm	7	7077888	19cb29ef	34.847694000
sgemm	4	7077888	19cb29ef	31.826733000
sgemm	0	7077888	19cb29ef	35.145272000
sgemm	3	7077888	19cb29ef	35.178445000
sgemm	7	7077888	19cb29ef	57.376836000
sgemm	1	7077888	19cb29ef	92.542756000
sgemm	4	7077888	19cb29ef	57.368173000
strsm	2	4718592	5f1ae26e	92.531447000
sgemm	0	7077888	19cb29ef	91.221457000
sgemm	0	7077888	19cb29ef	7.744468000
sgemm	3	7077888	19cb29ef	98.984558000
strsm	2	4718592	5f1ae26e	41.404698000
sgemm	1	7077888	19cb29ef	41.603744000
strsm	6	4718592	5f1ae26e	134.149781000
sgemm	7	7077888	19cb29ef	41.614023000
sgemm	4	7077888	19cb29ef	42.390623000
sgemm	4	7077888	19cb29ef	67.290791000
sgemm	3	7077888	19cb29ef	68.055123000
sgemm	2	7077888	19cb29ef	67.856844000
sgemm	1	7077888	19cb29ef	68.061800000
sgemm	0	7077888	19cb29ef	68.071059000
sgemm	6	7077888	19cb29ef	68.083051000
sgemm	7	7077888	19cb29ef	88.828378000
sgemm	1	7077888	19cb29ef	21.659792000
sgemm	4	7077888	19cb29ef	35.517599000
sgemm	1	7077888	19cb29ef	36.720155000
sgemm	2	7077888	19cb29ef	59.438301000
sgetrf_nopiv	5	2359296	c5fba424	6428.677351000
sgemm	7	7077888	19cb29ef	94.080214000
sgemm	4	7077888	19cb29ef	79.314104000
sgemm	6	7077888	19cb29ef	114.847956000
sgemm	2	7077888	19cb29ef	55.428163000
sgemm	0	7077888	19cb29ef	134.957694000
sgemm	1	7077888	19cb29ef	105.286524000
sgemm	4	7077888	19cb29ef	56.728298000
sgemm	2	7077888	19cb29ef	56.727803000
sgemm	3	7077888	19cb29ef	171.618250000
strsm	5	4718592	5f1ae26e	56.635779000
sgemm	0	7077888	19cb29ef	36.624144000
sgemm	7	7077888	19cb29ef	56.740584000
sgemm	6	7077888	19cb29ef	56.727936000
sgemm	1	7077888	19cb29ef	49.813503000
sgemm	7	7077888	19cb29ef	42.008998000
sgemm	0	7077888	19cb29ef	37.887173000
sgemm	2	7077888	19cb29ef	41.992526000
sgemm	3	7077888	19cb29ef	40.559139000
sgemm	4	7077888	19cb29ef	42.031213000
strsm	5	4718592	5f1ae26e	101.921783000
sgemm	2	7077888	19cb29ef	59.906215000
sgemm	7	7077888	19cb29ef	59.907191000
sgemm	4	7077888	19cb29ef	59.885785000
sgemm	1	7077888	19cb29ef	60.017937000
sgemm	3	7077888	19cb29ef	59.897179000
sgemm	6	7077888	19cb29ef	101.938520000
sgemm	0	7077888	19cb29ef	69.285062000
sgemm	1	7077888	19cb29ef	26.083109000
sgemm	4	7077888	19cb29ef	26.083115000
sgemm	2	7077888	19cb29ef	26.834665000
sgemm	7	7077888	19cb29ef	36.723241000
sgemm	3	7077888	19cb29ef	83.497910000
sgemm	4	7077888	19cb29ef	57.397638000
sgemm	2	7077888	19cb29ef	56.641753000
sgemm	7	7077888	19cb29ef	47.647375000
sgemm	0	7077888	19cb29ef	151.651324000
sgemm	3	7077888	19cb29ef	77.470492000
sgemm	6	7077888	19cb29ef	161.019155000
strsm	5	4718592	5f1ae26e	160.721295000
sgemm	4	7077888	19cb29ef	77.478312000
